aoi,tile_path,row,col,positive_pixels
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00137.npz,1664,17536,26490
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00138.npz,1664,17664,26662
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00139.npz,1664,17792,28836
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00140.npz,1664,17920,32246
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00141.npz,1664,18048,30721
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00142.npz,1664,18176,27262
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00143.npz,1664,18304,27596
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00144.npz,1664,18432,32132
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00145.npz,1664,18560,32823
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00146.npz,1664,18688,30185
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00147.npz,1664,18816,29916
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00148.npz,1664,18944,32767
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00149.npz,1664,19072,41060
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00150.npz,1664,19200,43313
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00151.npz,1664,19328,37349
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00152.npz,1664,19456,42514
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00153.npz,1664,19584,44090
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00154.npz,1664,19712,38004
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00155.npz,1664,19840,41332
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00156.npz,1664,19968,40228
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00157.npz,1664,20096,44105
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00158.npz,1664,20224,47349
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00159.npz,1664,20352,40707
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00160.npz,1664,20480,36419
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00161.npz,1664,20608,48828
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00162.npz,1664,20736,57598
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00163.npz,1664,20864,46242
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00164.npz,1664,20992,36512
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00165.npz,1664,21120,34104
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00166.npz,1664,21248,40504
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00167.npz,1664,21376,40984
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00168.npz,1664,21504,37535
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00169.npz,1664,21632,36421
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00170.npz,1664,21760,41731
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00171.npz,1664,21888,54655
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00172.npz,1664,22016,54787
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00173.npz,1664,22144,41021
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00174.npz,1664,22272,38287
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00175.npz,1664,22400,45921
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00176.npz,1664,22528,40757
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00177.npz,1664,22656,36933
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00013_c00178.npz,1664,22784,37513
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00000.npz,1792,0,47806
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00001.npz,1792,128,48310
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00002.npz,1792,256,46205
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00003.npz,1792,384,45454
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00004.npz,1792,512,44890
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00005.npz,1792,640,44614
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00006.npz,1792,768,44241
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00007.npz,1792,896,46767
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00008.npz,1792,1024,51095
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00009.npz,1792,1152,49615
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00010.npz,1792,1280,44514
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00011.npz,1792,1408,41240
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00012.npz,1792,1536,41180
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00013.npz,1792,1664,52618
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00014.npz,1792,1792,64552
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00015.npz,1792,1920,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00016.npz,1792,2048,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00017.npz,1792,2176,65459
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00018.npz,1792,2304,56879
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00019.npz,1792,2432,44555
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00020.npz,1792,2560,42414
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00021.npz,1792,2688,42684
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00022.npz,1792,2816,45269
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00023.npz,1792,2944,47094
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00024.npz,1792,3072,50581
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00025.npz,1792,3200,59978
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00026.npz,1792,3328,64443
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00027.npz,1792,3456,65352
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00028.npz,1792,3584,65508
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00029.npz,1792,3712,65500
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00030.npz,1792,3840,65404
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00031.npz,1792,3968,59521
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00032.npz,1792,4096,49268
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00033.npz,1792,4224,44469
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00034.npz,1792,4352,44433
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00035.npz,1792,4480,50436
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00036.npz,1792,4608,55906
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00037.npz,1792,4736,52197
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00038.npz,1792,4864,54533
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00039.npz,1792,4992,62257
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00040.npz,1792,5120,64321
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00041.npz,1792,5248,54687
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00042.npz,1792,5376,45866
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00043.npz,1792,5504,47386
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00044.npz,1792,5632,46918
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00045.npz,1792,5760,45370
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00046.npz,1792,5888,45371
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00047.npz,1792,6016,44261
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00048.npz,1792,6144,45339
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00049.npz,1792,6272,47046
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00050.npz,1792,6400,49444
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00051.npz,1792,6528,47210
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00052.npz,1792,6656,43455
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00053.npz,1792,6784,42713
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00054.npz,1792,6912,41027
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00055.npz,1792,7040,40898
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00056.npz,1792,7168,39192
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00057.npz,1792,7296,41075
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00058.npz,1792,7424,45398
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00059.npz,1792,7552,51180
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00060.npz,1792,7680,60358
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00061.npz,1792,7808,60857
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00062.npz,1792,7936,49576
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00063.npz,1792,8064,46116
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00064.npz,1792,8192,46026
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00065.npz,1792,8320,42687
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00066.npz,1792,8448,42249
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00067.npz,1792,8576,46860
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00068.npz,1792,8704,54447
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00069.npz,1792,8832,50932
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00070.npz,1792,8960,42858
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00071.npz,1792,9088,41988
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00072.npz,1792,9216,41199
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00073.npz,1792,9344,41379
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00074.npz,1792,9472,43206
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00075.npz,1792,9600,43186
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00076.npz,1792,9728,43152
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00077.npz,1792,9856,42677
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00078.npz,1792,9984,42505
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00079.npz,1792,10112,41628
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00080.npz,1792,10240,41516
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00081.npz,1792,10368,42811
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00082.npz,1792,10496,44300
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00083.npz,1792,10624,44453
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00084.npz,1792,10752,45457
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00085.npz,1792,10880,44831
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00086.npz,1792,11008,42743
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00087.npz,1792,11136,43801
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00088.npz,1792,11264,44768
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00089.npz,1792,11392,45036
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00090.npz,1792,11520,44026
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00091.npz,1792,11648,43211
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00092.npz,1792,11776,40668
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00093.npz,1792,11904,38078
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00094.npz,1792,12032,37828
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00095.npz,1792,12160,39315
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00096.npz,1792,12288,42809
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00097.npz,1792,12416,42446
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00098.npz,1792,12544,39988
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00099.npz,1792,12672,38479
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00100.npz,1792,12800,37421
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00101.npz,1792,12928,37563
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00102.npz,1792,13056,37165
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00103.npz,1792,13184,42245
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00104.npz,1792,13312,46719
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00105.npz,1792,13440,44850
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00106.npz,1792,13568,51778
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00107.npz,1792,13696,51245
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00108.npz,1792,13824,42092
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00109.npz,1792,13952,41663
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00110.npz,1792,14080,43583
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00111.npz,1792,14208,42908
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00112.npz,1792,14336,43428
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00113.npz,1792,14464,46086
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00114.npz,1792,14592,47400
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00115.npz,1792,14720,56484
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00116.npz,1792,14848,58319
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00117.npz,1792,14976,46814
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00118.npz,1792,15104,41406
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00119.npz,1792,15232,49457
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00120.npz,1792,15360,57810
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00121.npz,1792,15488,49442
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00122.npz,1792,15616,44727
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00123.npz,1792,15744,46830
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00124.npz,1792,15872,42292
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00125.npz,1792,16000,48563
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00126.npz,1792,16128,61461
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00127.npz,1792,16256,66032
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00128.npz,1792,16384,66032
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00129.npz,1792,16512,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00130.npz,1792,16640,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00131.npz,1792,16768,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00132.npz,1792,16896,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00133.npz,1792,17024,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00134.npz,1792,17152,65493
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00135.npz,1792,17280,60343
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00136.npz,1792,17408,48001
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00137.npz,1792,17536,41650
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00138.npz,1792,17664,41638
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00139.npz,1792,17792,43039
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00140.npz,1792,17920,43393
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00141.npz,1792,18048,40223
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00142.npz,1792,18176,38753
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00143.npz,1792,18304,38907
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00144.npz,1792,18432,40772
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00145.npz,1792,18560,42744
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00146.npz,1792,18688,42848
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00147.npz,1792,18816,44967
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00148.npz,1792,18944,46616
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00149.npz,1792,19072,49197
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00150.npz,1792,19200,53202
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00151.npz,1792,19328,49678
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00152.npz,1792,19456,52405
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00153.npz,1792,19584,53057
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00154.npz,1792,19712,48679
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00155.npz,1792,19840,53093
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00156.npz,1792,19968,50533
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00157.npz,1792,20096,47678
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00158.npz,1792,20224,51177
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00159.npz,1792,20352,48583
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00160.npz,1792,20480,45518
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00161.npz,1792,20608,52652
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00162.npz,1792,20736,55692
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00163.npz,1792,20864,50592
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00164.npz,1792,20992,47458
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00165.npz,1792,21120,48068
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00166.npz,1792,21248,48035
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00167.npz,1792,21376,47330
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00168.npz,1792,21504,50746
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00169.npz,1792,21632,52661
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00170.npz,1792,21760,57881
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00171.npz,1792,21888,60427
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00172.npz,1792,22016,56488
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00173.npz,1792,22144,52613
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00174.npz,1792,22272,49882
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00175.npz,1792,22400,50107
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00176.npz,1792,22528,46977
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00177.npz,1792,22656,44852
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00014_c00178.npz,1792,22784,45046
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00000.npz,1920,0,44588
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00001.npz,1920,128,44561
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00002.npz,1920,256,46301
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00003.npz,1920,384,47553
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00004.npz,1920,512,46846
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00005.npz,1920,640,43621
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00006.npz,1920,768,44319
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00007.npz,1920,896,54698
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00008.npz,1920,1024,62210
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00009.npz,1920,1152,53954
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00010.npz,1920,1280,42678
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00011.npz,1920,1408,40418
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00012.npz,1920,1536,41776
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00013.npz,1920,1664,53270
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00014.npz,1920,1792,64875
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00015.npz,1920,1920,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00016.npz,1920,2048,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00017.npz,1920,2176,65437
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00018.npz,1920,2304,54968
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00019.npz,1920,2432,42024
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00020.npz,1920,2560,40491
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00021.npz,1920,2688,40882
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00022.npz,1920,2816,44429
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00023.npz,1920,2944,52370
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00024.npz,1920,3072,60121
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00025.npz,1920,3200,64832
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00026.npz,1920,3328,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00027.npz,1920,3456,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00028.npz,1920,3584,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00029.npz,1920,3712,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00030.npz,1920,3840,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00031.npz,1920,3968,63448
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00032.npz,1920,4096,53908
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00033.npz,1920,4224,45963
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00034.npz,1920,4352,44538
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00035.npz,1920,4480,49240
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00036.npz,1920,4608,54230
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00037.npz,1920,4736,52084
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00038.npz,1920,4864,58059
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00039.npz,1920,4992,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00040.npz,1920,5120,64815
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00041.npz,1920,5248,51230
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00042.npz,1920,5376,42379
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00043.npz,1920,5504,45855
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00044.npz,1920,5632,43343
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00045.npz,1920,5760,42458
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00046.npz,1920,5888,42709
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00047.npz,1920,6016,47477
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00048.npz,1920,6144,55492
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00049.npz,1920,6272,50262
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00050.npz,1920,6400,41992
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00051.npz,1920,6528,40382
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00052.npz,1920,6656,42966
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00053.npz,1920,6784,42844
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00054.npz,1920,6912,42014
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00055.npz,1920,7040,43758
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00056.npz,1920,7168,44627
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00057.npz,1920,7296,47197
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00058.npz,1920,7424,49806
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00059.npz,1920,7552,51171
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00060.npz,1920,7680,54469
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00061.npz,1920,7808,55154
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00062.npz,1920,7936,48438
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00063.npz,1920,8064,53702
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00064.npz,1920,8192,55267
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00065.npz,1920,8320,44202
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00066.npz,1920,8448,41406
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00067.npz,1920,8576,40965
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00068.npz,1920,8704,40378
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00069.npz,1920,8832,41061
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00070.npz,1920,8960,39616
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00071.npz,1920,9088,40444
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00072.npz,1920,9216,40320
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00073.npz,1920,9344,39497
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00074.npz,1920,9472,40031
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00015_c00075.npz,1920,9600,38906
